SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
362006,Cash loans,M,N,Y,1,202500,275040,13504.5,180000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Rented apartment,0.009657,-10703,-652,-5249,-3375,1,1,0,1,0,0,3,2,2,WEDNESDAY,17,0,0,0,1,1,1,Self-employed,0.482629616,0.162441998,0,0,0,0,-1468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
385952,Cash loans,F,N,Y,2,76500,450000,22018.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-10690,-2556,-157,-3355,1,1,0,1,0,0,4,3,3,FRIDAY,10,0,0,0,0,0,0,Services,0.475109831,0.367291018,0,0,0,0,-446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
340684,Cash loans,M,Y,Y,1,225000,1350000,37255.5,1350000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010276,-17295,-600,-3949,-840,1,1,1,1,0,1,3,2,2,WEDNESDAY,9,0,1,1,0,1,1,Business Entity Type 3,0.662512983,0.272133684,0,0,0,0,-310,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
246556,Cash loans,F,N,Y,0,189000,835380,40320,675000,Family,Working,Secondary / secondary special,Married,House / apartment,0.009175,-15468,-4998,-7618,-4241,1,1,0,1,0,0,2,2,2,FRIDAY,18,0,0,0,0,1,1,Business Entity Type 3,0.761812319,0.493862882,3,0,3,0,-1005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
291459,Cash loans,M,N,N,1,112500,385164,14800.5,292500,Family,Working,Secondary / secondary special,Married,House / apartment,0.019689,-9076,-1137,-3860,-1766,1,1,0,1,0,0,3,2,2,TUESDAY,11,0,0,0,1,1,0,Other,0.552362456,0.215182404,0,0,0,0,-997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
441444,Cash loans,M,Y,N,0,270000,452385,35869.5,373500,Other_B,Commercial associate,Higher education,Married,Municipal apartment,0.072508,-15937,-1665,-270,-2740,1,1,0,1,1,1,2,1,1,SATURDAY,17,0,0,0,0,0,0,Self-employed,0.329267923,0.126897526,0,0,0,0,-919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
336270,Cash loans,F,N,Y,2,58500,215640,11421,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-11506,-621,-3618,-3324,1,1,1,1,0,0,4,3,3,THURSDAY,7,0,0,0,0,1,1,Kindergarten,0.387588012,0.465069215,0,0,0,0,-525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439018,Cash loans,F,N,Y,0,63000,278613,14692.5,252000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.020246,-22679,365243,-2511,-4501,1,0,0,1,1,0,1,3,3,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.441642078,0.135951044,2,1,1,1,-487,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
216897,Cash loans,F,N,N,0,135000,808650,31333.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006671,-14919,-1254,-4954,-3765,1,1,1,1,1,0,2,2,2,FRIDAY,17,0,0,0,0,0,0,School,0.58989041,0.420610964,0,0,0,0,-765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
267876,Cash loans,F,N,N,1,67500,74182.5,6934.5,67500,"Spouse, partner",Working,Secondary / secondary special,Married,Rented apartment,0.025164,-11140,-3472,-4729,-1216,1,1,1,1,0,0,3,2,2,SUNDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.612332513,0.108226323,1,1,1,1,-2607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
324584,Cash loans,F,N,Y,1,81000,188685,14944.5,157500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006629,-9285,-1974,-4011,-1707,1,1,1,1,1,0,3,2,2,WEDNESDAY,6,0,0,0,1,1,0,Medicine,0.497902608,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
383697,Cash loans,F,N,N,0,193500,521280,28408.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.04622,-9938,-278,-4761,-268,1,1,0,1,0,0,2,1,1,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.057159863,0.074959281,5,1,5,1,-2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
136682,Cash loans,F,N,Y,0,180000,415224,11416.5,328500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.031329,-18708,-361,-8737,-2240,1,1,1,1,1,0,1,2,2,THURSDAY,13,0,0,0,0,0,0,Agriculture,0.670976832,0.401407414,0,0,0,0,-674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
134917,Cash loans,M,N,Y,0,76500,76410,8235,67500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00733,-13278,-193,-21,-541,1,1,0,1,0,0,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.143983117,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
219160,Cash loans,F,Y,Y,0,135000,1374480,45423,1125000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.006852,-23523,365243,-137,-1220,1,0,0,1,0,0,2,3,3,MONDAY,8,0,0,0,0,0,0,XNA,0.033280586,0.450747282,9,0,8,0,-543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
202872,Cash loans,F,N,Y,0,99000,900000,26446.5,900000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-14414,-3339,-5719,-3997,1,1,0,1,0,0,1,2,2,THURSDAY,13,0,0,0,0,1,1,Industry: type 9,0.01423719,0.399675616,0,0,0,0,-579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
405390,Cash loans,F,N,N,3,112500,640080,29970,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.006629,-13400,-109,-4147,-1525,1,1,0,1,0,0,5,2,2,MONDAY,10,0,0,0,1,1,0,Bank,0.72379443,0.297086612,2,0,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406844,Cash loans,M,Y,Y,1,135000,640080,29970,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,-12534,-4522,-8886,-3905,1,1,0,1,0,0,3,2,2,MONDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.102233912,0.544234741,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111802,Cash loans,F,Y,N,1,126000,281916,13842,184500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-13173,-573,-3541,-4675,1,1,0,1,0,0,3,2,2,THURSDAY,13,0,0,0,0,0,0,Kindergarten,0.61918774,0.198620045,5,3,5,3,-475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
114638,Cash loans,M,N,Y,0,297000,1006920,51543,900000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00963,-21055,365243,-11515,-4069,1,0,0,1,0,0,2,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,0.360320636,,8,0,8,0,-596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
368321,Cash loans,M,Y,Y,0,135000,400500,26892,400500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-17752,-2116,-2601,-1300,1,1,1,1,0,0,2,2,2,TUESDAY,14,0,0,0,0,1,1,Self-employed,0.365934072,0.417099668,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
213581,Cash loans,M,N,N,0,112500,1339884,39307.5,1170000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.003813,-17729,-83,-2803,-1050,1,1,1,1,0,0,2,2,2,WEDNESDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.463836027,,4,0,4,0,-314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
233746,Cash loans,M,N,N,0,112500,284400,13833,225000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.01885,-12049,-2228,-3579,-4694,1,1,0,1,0,0,1,2,2,SATURDAY,10,0,0,0,0,0,0,Self-employed,0.616482199,,0,0,0,0,-2300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
163956,Cash loans,M,N,Y,0,157500,592560,40216.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,Municipal apartment,0.030755,-16802,-284,-9276,-342,1,1,0,1,0,0,2,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 1,0.107830009,,1,1,1,1,-188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
234410,Cash loans,M,Y,Y,0,180000,1006920,40063.5,900000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.016612,-21341,-9507,-1869,-4200,1,1,0,1,1,0,2,2,2,TUESDAY,10,0,0,0,0,0,0,Transport: type 4,0.226932422,0.812822607,0,0,0,0,-1731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244747,Cash loans,M,Y,Y,2,112500,518562,25078.5,463500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00712,-13272,-115,-1746,-1751,1,1,0,1,0,0,4,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.192316054,0.353987608,0,0,0,0,-299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209637,Cash loans,M,N,N,0,360000,675000,71010,675000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.007274,-15964,-905,-9135,-4137,1,1,0,1,0,0,1,2,2,WEDNESDAY,10,0,1,1,0,0,0,Transport: type 2,0.572481656,0.859924176,0,0,0,0,-2295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161488,Cash loans,F,Y,Y,0,112500,592560,35937,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-9227,-267,-9199,-1897,1,1,0,1,0,0,2,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.607754716,,8,0,8,0,-303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
322501,Cash loans,F,Y,Y,2,180000,640080,31261.5,450000,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.018634,-10528,-220,-1445,-99,1,1,0,1,0,0,4,2,2,FRIDAY,17,0,0,0,0,0,0,Self-employed,0.469937461,0.368968738,5,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
356890,Cash loans,F,N,N,0,90000,571446,16839,477000,Family,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-22516,365243,-84,-4012,1,0,0,1,0,0,2,3,3,TUESDAY,10,0,0,0,0,0,0,XNA,0.216994167,0.130128543,1,0,1,0,-1163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
334611,Revolving loans,M,Y,Y,0,135000,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-17511,-865,-7040,-746,1,1,1,1,0,0,1,2,2,SUNDAY,10,0,0,0,0,1,1,Self-employed,0.654730116,0.484851475,6,0,6,0,-604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
180335,Cash loans,F,N,Y,1,157500,206271,21789,193500,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.032561,-16393,-2243,-9141,-167,1,1,0,1,0,1,3,1,1,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.721629607,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
297846,Revolving loans,F,N,Y,0,112500,270000,13500,270000,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.018801,-8209,-1186,-7990,-892,1,1,0,1,0,0,1,2,2,THURSDAY,12,0,0,0,1,1,0,Construction,0.042192718,0.511891802,4,0,4,0,-712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
313185,Cash loans,M,N,Y,0,90000,315000,16236,315000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.019689,-19887,-1635,-4638,-3422,1,1,1,1,0,0,1,2,2,MONDAY,14,0,0,0,0,0,0,Trade: type 7,0.170700786,0.283711883,0,0,0,0,-2074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144338,Cash loans,F,N,Y,2,306000,1319269.5,38704.5,1152000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.04622,-13026,-849,-3561,-2400,1,1,0,1,0,0,4,1,1,TUESDAY,19,0,0,0,0,0,0,Business Entity Type 3,0.692916062,,0,0,0,0,-1931,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
214300,Cash loans,F,N,Y,0,135000,679500,36202.5,679500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15359,-218,-9114,-5165,1,1,1,1,1,0,2,1,1,THURSDAY,16,0,1,1,0,1,1,Business Entity Type 2,0.700094542,0.130128543,2,2,2,2,-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251683,Cash loans,M,N,Y,2,180000,755190,36459,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-15278,-3773,-8617,-4979,1,1,0,1,0,0,4,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,0.635043051,0.307736696,2,1,2,1,-2133,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
191146,Revolving loans,F,N,Y,0,112500,270000,13500,270000,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.022625,-22915,365243,-7880,-4422,1,0,0,1,1,0,1,2,2,SUNDAY,10,0,0,0,0,0,0,XNA,0.30031282,0.553164699,0,0,0,0,-1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
272107,Cash loans,F,N,Y,0,202500,675000,26284.5,675000,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-16299,-655,-75,-2595,1,1,0,1,0,0,2,2,2,TUESDAY,17,0,0,0,0,1,1,Government,0.621669911,0.2692858,0,0,0,0,-2096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
308897,Cash loans,F,N,Y,0,225000,450000,21109.5,450000,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-21682,365243,-13824,-4341,1,0,0,1,1,0,2,3,3,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.088761938,,0,0,0,0,-799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
226981,Cash loans,M,Y,N,0,202500,441000,21447,441000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-8655,-1067,-1230,-1260,1,1,0,1,1,1,2,2,2,WEDNESDAY,12,0,0,0,1,1,0,Self-employed,0.531732772,0.180887978,1,1,1,1,-715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
445461,Cash loans,M,N,N,1,97875,497520,25402.5,450000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,0.011703,-9127,-200,-5,-1605,1,1,1,1,0,0,3,2,2,MONDAY,18,1,1,0,1,1,0,Trade: type 3,0.287257007,,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
395458,Cash loans,M,N,Y,1,225000,101880,11623.5,90000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.002506,-11919,-1689,-4509,-145,1,1,0,1,0,0,3,2,2,THURSDAY,3,0,0,0,0,0,0,Transport: type 4,0.550869674,0.429423684,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
334981,Cash loans,F,Y,N,0,90000,900000,26316,900000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,-22208,365243,-243,-4853,1,0,0,1,0,0,2,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,0.322059932,,0,0,0,0,-1417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
168353,Cash loans,F,N,Y,1,166500,497520,36333,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.003069,-10736,-474,-543,-218,1,1,0,1,0,0,3,3,3,FRIDAY,15,0,0,0,0,0,0,Trade: type 6,0.180363721,0.436506499,3,0,3,0,-928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
381502,Cash loans,M,N,N,0,180000,533304,27922.5,405000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-19463,-1729,-1418,-2311,1,1,0,1,0,0,2,3,3,TUESDAY,14,0,0,0,0,0,0,Construction,0.556397898,,0,0,0,0,-1324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
416378,Cash loans,F,N,Y,0,81000,450000,17095.5,450000,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-21343,-3173,-2297,-4113,1,1,1,1,1,0,2,3,3,FRIDAY,7,0,0,0,0,1,1,Self-employed,0.55380026,0.403141677,1,0,0,0,-1306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
218533,Cash loans,F,N,Y,3,112500,472500,24255,472500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006296,-12647,-2828,-4767,-4748,1,1,0,1,0,0,5,3,3,FRIDAY,10,0,0,0,0,0,0,Self-employed,0.461085378,0.122179744,0,0,0,0,-468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400674,Cash loans,M,N,Y,1,54000,149256,15799.5,135000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-12118,-1205,-5671,-4082,1,1,1,1,1,0,3,2,2,FRIDAY,12,0,0,0,0,0,0,Government,0.581139454,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
108434,Cash loans,F,Y,Y,0,135000,405000,31995,405000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.028663,-11048,-466,-4161,-3621,1,1,0,1,0,0,1,2,2,THURSDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.413285764,0.266456808,0,0,0,0,-376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300329,Cash loans,M,N,N,0,157500,450000,30442.5,450000,Unaccompanied,State servant,Secondary / secondary special,Single / not married,With parents,0.002506,-10292,-582,-7378,-2614,1,1,1,1,0,0,1,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 1,0.130909859,,0,0,0,0,-521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
156481,Cash loans,M,Y,N,1,168750,659610,17527.5,472500,"Spouse, partner",Working,Lower secondary,Married,Municipal apartment,0.031329,-13064,-687,-1812,-4408,1,1,0,1,0,0,3,2,2,FRIDAY,15,0,0,0,0,1,1,Construction,0.445144602,0.479448981,5,1,5,1,-340,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
376299,Cash loans,F,N,Y,0,103500,127350,7438.5,112500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.003818,-22408,365243,-335,-4843,1,0,0,1,1,0,1,2,2,TUESDAY,5,0,0,0,0,0,0,XNA,0.490446913,0.23791608,0,0,0,0,-1828,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
327149,Cash loans,M,Y,N,0,90000,450000,21888,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-14853,-8099,-3738,-4375,1,1,1,1,1,0,2,2,2,FRIDAY,10,0,0,0,0,0,0,Transport: type 4,0.501953555,0.651260219,2,0,2,0,-1225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
347636,Cash loans,F,N,Y,0,135000,297130.5,18306,256500,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.032561,-23704,365243,-10129,-4508,1,0,0,1,1,0,1,1,1,FRIDAY,11,0,0,0,0,0,0,XNA,0.170976473,0.803885061,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
195650,Cash loans,M,N,Y,0,157500,526491,19039.5,454500,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,Municipal apartment,0.006233,-21172,365243,-747,-2378,1,0,0,1,0,0,2,2,2,MONDAY,17,0,0,0,1,0,0,XNA,0.089345571,0.143758053,0,0,0,0,-193,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
340139,Cash loans,F,N,Y,0,99000,824823,24246,688500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020713,-21683,365243,-5094,-5109,1,0,0,1,0,0,2,3,3,MONDAY,7,0,0,0,0,0,0,XNA,0.532609298,,0,0,0,0,-118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
419431,Revolving loans,F,N,Y,0,90000,180000,9000,180000,Other_B,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-8561,-486,-99,-1233,1,1,1,1,1,0,1,2,2,THURSDAY,15,0,0,0,0,1,1,Other,0.658634692,0.126100559,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
413261,Cash loans,M,Y,Y,2,157500,720000,21181.5,720000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-11656,-1260,-1349,-3911,1,1,1,1,0,0,4,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 2,0.670687109,0.687932838,0,0,0,0,-2294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144785,Cash loans,M,N,Y,1,157500,942300,26041.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-11152,-2723,-4840,-3655,1,1,1,1,1,0,3,3,3,SUNDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.396939931,0.068711255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131857,Cash loans,M,N,Y,0,81000,239850,23850,225000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.011657,-24520,365243,-10007,-4558,1,0,0,1,0,0,2,1,1,TUESDAY,13,0,0,0,0,0,0,XNA,0.672303065,,0,0,0,0,-1887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
134502,Cash loans,M,N,N,0,90000,545040,26509.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-17503,-1689,-3869,-936,1,1,1,1,0,0,2,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.392613847,0.53348163,0,0,0,0,-1149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
244129,Revolving loans,M,Y,Y,2,270000,540000,27000,540000,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-13829,-746,-1262,-6027,1,1,0,1,1,1,4,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.475497034,0.207964174,2,0,2,0,-920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
